scenario, 'hostLVD', 'hostFDO', 'hostSSH', 'hostVIP','hostcVP','hostcF','hostcLV'


S9sli4_3prio30,100.0,76.66666666666667,0.0,97.78169997513918,0.2615976506668192,0.0,0.0,
S9sli4_3prio40,100.0,95.44260303428496,0.0,69.51258298752927,0.07348843133349456,0.0,0.0,
S9sli4_3prio80,19.210197274471803,0.0,0.0,15.846145338293482,0.16964802082478267,0.0,0.0,
S9sli4_3prio100,0.0,0.0,0.0,7.802835308781451,0.12363542666198764,0.0,0.0,
S10sli4_2prio20,0,0,1.6046198605484694,98.13624512431772,0.12241951969294666,0.0,0.0,
S10sli4_2prio30,100.0,100.0,0.0,96.00486178256266,0.27345303899216633,0.0,0.0,
S10sli4_2prio40,100.0,97.02274952875133,0.0,33.68403277404072,0.3482247336059219,0.0,0.0,
S10sli4_2prio80,18.72904142493168,0.0,0.0,0.15406323002617778,0.20654483042586463,0.0,0.0,
S10sli4_2prio100,0.0,0.0,0.0,0.19797688465134752,0.23644789282291595,0.0,0.0,
S11sli8_3prio20,100.0,0,0.0,98.31074398575144,0.34379445446037354,0.0,0.0,
S11sli8_3prio30,35.20385931850209,48.333333333333336,0.0,95.74785858337899,0.28908878302656976,0.0,0.0,
S11sli8_3prio40,26.41509017226571,100.0,0.0,10.900777810092478,0.34403489334813364,0.0,0.0,
S11sli8_3prio80,0.0,75.12239775014564,0.0,0.2587229749638962,0.13826657223000408,0.0,0.0,
S11sli8_3prio100,0.0,0.0,0.0,0.2034324760013102,0.2543083824399391,0.0,0.0,
S12sli4_3prio20,0,0,1.0589411013332686,98.06168928431816,0.15200181603651652,0.0,0.0,
S12sli4_3prio30,100.0,100.0,0.0,96.20679423492956,0.2672795196129586,0.0,0.0,
S12sli4_3prio40,100.0,97.02274952875133,0.0,35.79193434149583,0.43678314275314484,0.0,0.0,
S12sli4_3prio80,20.212422250859248,0.0,0.0,0.17495922626055507,0.190631645422698,0.0,0.0,
S12sli4_3prio100,0.0,0.0,0.0,0.22833544993265814,0.2629538092902979,0.0,0.0,
